2025-02-27 19:21:55,261 - INFO - Function `retrieve_pg_table` executed in 0.1230 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:55,263 - INFO - Function `retrieve_pg_table` executed in 0.1248 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:55,592 - INFO - Function `retrieve_pg_table` executed in 0.0556 sec, CPU: 61.20%, Memory: 0.00MB
2025-02-27 19:21:55,646 - INFO - Function `retrieve_pg_table` executed in 0.0540 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:56,763 - INFO - Function `retrieve_pg_table` executed in 0.0585 sec, CPU: 5.00%, Memory: 1.19MB
2025-02-27 19:21:56,764 - INFO - Function `retrieve_pg_table` executed in 0.0574 sec, CPU: 5.00%, Memory: 0.00MB
2025-02-27 19:21:56,772 - INFO - Function `retrieve_pg_table` executed in 0.0520 sec, CPU: 61.80%, Memory: 0.00MB
2025-02-27 19:21:56,820 - INFO - Function `retrieve_pg_table` executed in 0.0564 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:56,821 - INFO - Function `retrieve_pg_table` executed in 0.0585 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:56,827 - INFO - Function `retrieve_pg_table` executed in 0.0543 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:57,152 - INFO - Function `retrieve_pg_table` executed in 0.0544 sec, CPU: 61.80%, Memory: 0.00MB
2025-02-27 19:21:57,204 - INFO - Function `retrieve_pg_table` executed in 0.0521 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:58,329 - INFO - Function `retrieve_pg_table` executed in 0.0571 sec, CPU: 16.30%, Memory: 5.59MB
2025-02-27 19:21:58,334 - INFO - Function `retrieve_pg_table` executed in 0.0587 sec, CPU: 17.80%, Memory: 7.30MB
2025-02-27 19:21:58,340 - INFO - Function `retrieve_pg_table` executed in 0.0580 sec, CPU: 15.50%, Memory: 8.28MB
2025-02-27 19:21:58,386 - INFO - Function `retrieve_pg_table` executed in 0.0566 sec, CPU: 100.00%, Memory: 14.50MB
2025-02-27 19:21:58,393 - INFO - Function `retrieve_pg_table` executed in 0.0593 sec, CPU: 0.00%, Memory: 9.62MB
2025-02-27 19:21:58,406 - INFO - Function `retrieve_pg_table` executed in 0.0662 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:58,756 - INFO - Function `retrieve_pg_table` executed in 0.0543 sec, CPU: 60.00%, Memory: 0.00MB
2025-02-27 19:21:58,818 - INFO - Function `retrieve_pg_table` executed in 0.0622 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:59,939 - INFO - Function `retrieve_pg_table` executed in 0.0606 sec, CPU: 6.20%, Memory: 13.67MB
2025-02-27 19:21:59,945 - INFO - Function `retrieve_pg_table` executed in 0.0555 sec, CPU: 5.40%, Memory: 7.16MB
2025-02-27 19:21:59,952 - INFO - Function `retrieve_pg_table` executed in 0.0536 sec, CPU: 7.60%, Memory: 5.52MB
2025-02-27 19:22:00,066 - INFO - Function `retrieve_pg_table` executed in 0.1267 sec, CPU: 0.00%, Memory: 0.77MB
2025-02-27 19:22:00,076 - INFO - Function `retrieve_pg_table` executed in 0.1311 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:22:00,079 - INFO - Function `retrieve_pg_table` executed in 0.1272 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:22:00,424 - INFO - Function `retrieve_pg_table` executed in 0.0570 sec, CPU: 61.40%, Memory: 0.00MB
2025-02-27 19:22:00,475 - INFO - Function `retrieve_pg_table` executed in 0.0513 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:22:01,570 - INFO - Function `retrieve_pg_table` executed in 0.0574 sec, CPU: 7.20%, Memory: 4.31MB
2025-02-27 19:22:01,578 - INFO - Function `retrieve_pg_table` executed in 0.0534 sec, CPU: 6.40%, Memory: 0.00MB
2025-02-27 19:22:01,579 - INFO - Function `retrieve_pg_table` executed in 0.0551 sec, CPU: 8.00%, Memory: 0.00MB
2025-02-27 19:22:01,630 - INFO - Function `retrieve_pg_table` executed in 0.0598 sec, CPU: 77.80%, Memory: 0.00MB
2025-02-27 19:22:01,637 - INFO - Function `retrieve_pg_table` executed in 0.0587 sec, CPU: 50.00%, Memory: 0.00MB
2025-02-27 19:22:01,638 - INFO - Function `retrieve_pg_table` executed in 0.0585 sec, CPU: 50.00%, Memory: 0.00MB
2025-02-27 19:22:01,954 - INFO - Function `retrieve_pg_table` executed in 0.0520 sec, CPU: 62.80%, Memory: 0.00MB
2025-02-27 19:22:02,005 - INFO - Function `retrieve_pg_table` executed in 0.0511 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:22:02,084 - INFO - Function `run_parallel_matching` executed in 40.1611 sec, CPU: 62.00%, Memory: 262.20MB
2025-02-27 19:24:52,305 - INFO - Function `generate_random_polygons` executed in 7.5430 sec, CPU: 6.20%, Memory: 95.98MB
2025-02-27 19:25:00,756 - INFO - Function `generate_random_polygons` executed in 8.4490 sec, CPU: 1.70%, Memory: 293.06MB
2025-02-27 19:25:01,021 - INFO - Function `convert_col_to_string` executed in 0.1498 sec, CPU: 9.90%, Memory: 49.22MB
2025-02-27 19:25:01,077 - INFO - Function `convert_col_to_string` executed in 0.0534 sec, CPU: 0.00%, Memory: 0.34MB
2025-02-27 19:25:01,090 - INFO - Function `df_itertuple` executed in 0.0050 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:25:01,097 - INFO - Function `df_itertuple` executed in 0.0044 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:25:01,175 - INFO - Function `create_pg_db` executed in 0.0734 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:25:01,966 - INFO - Function `create_pg_table` executed in 0.7394 sec, CPU: 69.50%, Memory: 17.80MB
2025-02-27 19:25:02,665 - INFO - Function `create_pg_table` executed in 0.6693 sec, CPU: 27.90%, Memory: 6.95MB
2025-02-27 19:25:02,818 - INFO - Function `retrieve_pg_table` executed in 0.1258 sec, CPU: 39.40%, Memory: 9.20MB
2025-02-27 19:25:02,882 - INFO - Function `retrieve_pg_table` executed in 0.0628 sec, CPU: 55.30%, Memory: 4.48MB
2025-02-27 19:25:43,854 - INFO - Function `run_parallel_matching` executed in 40.2449 sec, CPU: 15.50%, Memory: 461.84MB
